"date_utc","date_time_utc","usds_price"
2021-07-13,"2021-07-13 00:00:03",0.35268650783024
2021-07-13,"2021-07-13 00:10:03",0.35268650783024
2021-07-13,"2021-07-13 00:20:03",0.35268650783024
2021-07-13,"2021-07-13 00:30:03",0.35268650783024
2021-07-13,"2021-07-13 00:40:03",0.35268650783024
2021-07-13,"2021-07-13 00:50:03",0.35268650783024
2021-07-13,"2021-07-13 01:00:04",0.355178663754865
2021-07-13,"2021-07-13 01:10:02",0.352693948029124
2021-07-13,"2021-07-13 01:20:03",0.352693948029124
2021-07-13,"2021-07-13 01:30:03",0.352693948029124
2021-07-13,"2021-07-13 01:40:03",0.352693948029124
2021-07-13,"2021-07-13 01:50:02",0.352693948029124
2021-07-13,"2021-07-13 02:00:03",0.352693948029124
2021-07-13,"2021-07-13 02:10:03",0.352693948029124
2021-07-13,"2021-07-13 02:20:02",0.352693948029124
2021-07-13,"2021-07-13 02:30:03",0.352693948029124
2021-07-13,"2021-07-13 02:40:03",0.352693948029124
2021-07-13,"2021-07-13 02:50:03",0.352693948029124
2021-07-13,"2021-07-13 03:00:04",0.346595178744167
2021-07-13,"2021-07-13 03:10:03",0.346595178744167
2021-07-13,"2021-07-13 03:20:03",0.346595178744167
2021-07-13,"2021-07-13 03:30:03",0.346595178744167
2021-07-13,"2021-07-13 03:40:03",0.346595178744167
2021-07-13,"2021-07-13 03:50:03",0.346595178744167
2021-07-13,"2021-07-13 04:00:04",0.346595178744167
2021-07-13,"2021-07-13 04:10:03",0.346595178744167
2021-07-13,"2021-07-13 04:20:03",0.346595178744167
2021-07-13,"2021-07-13 04:30:03",0.346595178744167
2021-07-13,"2021-07-13 04:40:03",0.346595178744167
2021-07-13,"2021-07-13 04:50:03",0.346595178744167
2021-07-13,"2021-07-13 05:00:04",0.346595178744167
2021-07-13,"2021-07-13 05:10:03",0.346595178744167
2021-07-13,"2021-07-13 05:20:03",0.346595178744167
2021-07-13,"2021-07-13 05:30:03",0.346595178744167
2021-07-13,"2021-07-13 05:40:03",0.346595178744167
2021-07-13,"2021-07-13 05:50:03",0.346595178744167
2021-07-13,"2021-07-13 06:00:03",0.346595178744167
2021-07-13,"2021-07-13 06:10:03",0.346595178744167
2021-07-13,"2021-07-13 06:20:03",0.346595178744167
2021-07-13,"2021-07-13 06:30:03",0.346595178744167
2021-07-13,"2021-07-13 06:40:03",0.346595178744167
2021-07-13,"2021-07-13 06:50:03",0.346595178744167
2021-07-13,"2021-07-13 07:00:04",0.346595178744167
2021-07-13,"2021-07-13 07:10:03",0.346595178744167
2021-07-13,"2021-07-13 07:20:03",0.346595178744167
2021-07-13,"2021-07-13 07:30:03",0.346595178744167
2021-07-13,"2021-07-13 07:40:03",0.346595178744167
2021-07-13,"2021-07-13 07:50:03",0.346595178744167
2021-07-13,"2021-07-13 08:00:03",0.346595178744167
2021-07-13,"2021-07-13 08:10:03",0.346595178744167
2021-07-13,"2021-07-13 08:20:03",0.346595178744167
2021-07-13,"2021-07-13 08:30:03",0.346595178744167
2021-07-13,"2021-07-13 08:40:03",0.346595178744167
2021-07-13,"2021-07-13 08:50:03",0.346595178744167
2021-07-13,"2021-07-13 09:00:04",0.346595178744167
2021-07-13,"2021-07-13 09:10:03",0.347517210892183
2021-07-13,"2021-07-13 09:20:03",0.347517210892183
2021-07-13,"2021-07-13 09:30:03",0.347517210892183
2021-07-13,"2021-07-13 09:40:03",0.35022206106984
2021-07-13,"2021-07-13 09:50:02",0.35022206106984
2021-07-13,"2021-07-13 10:00:04",0.35022206106984
2021-07-13,"2021-07-13 10:10:02",0.35022206106984
2021-07-13,"2021-07-13 10:20:03",0.35022206106984
2021-07-13,"2021-07-13 10:30:03",0.35022206106984
2021-07-13,"2021-07-13 10:40:02",0.35022206106984
2021-07-13,"2021-07-13 10:50:03",0.35022206106984
2021-07-13,"2021-07-13 11:00:04",0.35022206106984
2021-07-13,"2021-07-13 11:10:03",0.35022206106984
2021-07-13,"2021-07-13 11:20:03",0.35022206106984
2021-07-13,"2021-07-13 11:30:03",0.35022206106984
2021-07-13,"2021-07-13 11:40:03",0.35022206106984
2021-07-13,"2021-07-13 11:50:03",0.35022206106984
2021-07-13,"2021-07-13 12:00:04",0.35022206106984
2021-07-13,"2021-07-13 12:10:03",0.35022206106984
2021-07-13,"2021-07-13 12:20:03",0.35022206106984
2021-07-13,"2021-07-13 12:30:03",0.35022206106984
2021-07-13,"2021-07-13 12:40:03",0.35022206106984
2021-07-13,"2021-07-13 12:50:03",0.35022206106984
2021-07-13,"2021-07-13 13:00:04",0.35022206106984
2021-07-13,"2021-07-13 13:10:02",0.35022206106984
2021-07-13,"2021-07-13 13:20:03",0.35022206106984
2021-07-13,"2021-07-13 13:30:04",0.35022206106984
2021-07-13,"2021-07-13 13:40:03",0.35022206106984
