"date_utc","date_time_utc","flame_price"
2021-07-13,"2021-07-13 00:00:04",0.000214091249718194
2021-07-13,"2021-07-13 00:10:04",0.000214091249718194
2021-07-13,"2021-07-13 00:20:03",0.000214091249718194
2021-07-13,"2021-07-13 00:30:04",0.000214091249718194
2021-07-13,"2021-07-13 00:40:04",0.000214091249718194
2021-07-13,"2021-07-13 00:50:04",0.000214091249718194
2021-07-13,"2021-07-13 01:00:05",0.000213273538262493
2021-07-13,"2021-07-13 01:10:03",0.000213273538262493
2021-07-13,"2021-07-13 01:20:04",0.000213273538262493
2021-07-13,"2021-07-13 01:30:04",0.000213273538262493
2021-07-13,"2021-07-13 01:40:04",0.000213153556441938
2021-07-13,"2021-07-13 01:50:03",0.000213153556441938
2021-07-13,"2021-07-13 02:00:04",0.000213153556441938
2021-07-13,"2021-07-13 02:10:04",0.000213153556441938
2021-07-13,"2021-07-13 02:20:03",0.000213153556441938
2021-07-13,"2021-07-13 02:30:04",0.000213153556441938
2021-07-13,"2021-07-13 02:40:04",0.000213153556441938
2021-07-13,"2021-07-13 02:50:03",0.000213153556445096
2021-07-13,"2021-07-13 03:00:04",0.000213153556455941
2021-07-13,"2021-07-13 03:10:04",0.000213153556455941
2021-07-13,"2021-07-13 03:20:04",0.000213209487516316
2021-07-13,"2021-07-13 03:30:04",0.000213209487516316
2021-07-13,"2021-07-13 03:40:04",0.000213237455794944
2021-07-13,"2021-07-13 03:50:04",0.000213237455794944
2021-07-13,"2021-07-13 04:00:05",0.000212895090061903
2021-07-13,"2021-07-13 04:10:04",0.000212895090061903
2021-07-13,"2021-07-13 04:20:04",0.000212895090061903
2021-07-13,"2021-07-13 04:30:03",0.000212895090061903
2021-07-13,"2021-07-13 04:40:04",0.000212895090061903
2021-07-13,"2021-07-13 04:50:04",0.000212871746510807
2021-07-13,"2021-07-13 05:00:05",0.000212871746510807
2021-07-13,"2021-07-13 05:10:04",0.000212871746510807
2021-07-13,"2021-07-13 05:20:04",0.000212871746510807
2021-07-13,"2021-07-13 05:30:04",0.000212871746510807
2021-07-13,"2021-07-13 05:40:04",0.000212871746510807
2021-07-13,"2021-07-13 05:50:03",0.000212827148245427
2021-07-13,"2021-07-13 06:00:04",0.000212827148245427
2021-07-13,"2021-07-13 06:10:03",0.000212827148245427
2021-07-13,"2021-07-13 06:20:04",0.000212827148245427
2021-07-13,"2021-07-13 06:30:04",0.000212211614412157
2021-07-13,"2021-07-13 06:40:03",0.000212211614412157
2021-07-13,"2021-07-13 06:50:04",0.000212211614412157
2021-07-13,"2021-07-13 07:00:05",0.000212211614412157
2021-07-13,"2021-07-13 07:10:04",0.000212211614412157
2021-07-13,"2021-07-13 07:20:04",0.000212124537000581
2021-07-13,"2021-07-13 07:30:04",0.000212124537000581
2021-07-13,"2021-07-13 07:40:04",0.000212124537000581
2021-07-13,"2021-07-13 07:50:03",0.000212124537000581
2021-07-13,"2021-07-13 08:00:04",0.000212124537000581
2021-07-13,"2021-07-13 08:10:04",0.000212124537000581
2021-07-13,"2021-07-13 08:20:04",0.000212124537000581
2021-07-13,"2021-07-13 08:30:04",0.000212124537000581
2021-07-13,"2021-07-13 08:40:03",0.000212124537000581
2021-07-13,"2021-07-13 08:50:04",0.000212124537000581
2021-07-13,"2021-07-13 09:00:05",0.000212124537000581
2021-07-13,"2021-07-13 09:10:04",0.000212124537000581
2021-07-13,"2021-07-13 09:20:04",0.000212124537000581
2021-07-13,"2021-07-13 09:30:04",0.000212473300295033
2021-07-13,"2021-07-13 09:40:04",0.000212473300295033
2021-07-13,"2021-07-13 09:50:03",0.000212473300295033
2021-07-13,"2021-07-13 10:00:04",0.000213031916741141
2021-07-13,"2021-07-13 10:10:03",0.000213031916741141
2021-07-13,"2021-07-13 10:20:04",0.000213031916741141
2021-07-13,"2021-07-13 10:30:04",0.000213031916741141
2021-07-13,"2021-07-13 10:40:03",0.000213031916741141
2021-07-13,"2021-07-13 10:50:04",0.000213031916741141
2021-07-13,"2021-07-13 11:00:04",0.00021276020492638
2021-07-13,"2021-07-13 11:10:03",0.00021276020492638
2021-07-13,"2021-07-13 11:20:04",0.00021276020492638
2021-07-13,"2021-07-13 11:30:04",0.00021276020492638
2021-07-13,"2021-07-13 11:40:03",0.000213318463751099
2021-07-13,"2021-07-13 11:50:04",0.000213318463751099
2021-07-13,"2021-07-13 12:00:05",0.000213318463751099
2021-07-13,"2021-07-13 12:10:04",0.000213318463751099
2021-07-13,"2021-07-13 12:20:04",0.000213318463751099
2021-07-13,"2021-07-13 12:30:04",0.000214904723816424
2021-07-13,"2021-07-13 12:40:04",0.000214904723816424
2021-07-13,"2021-07-13 12:50:04",0.000214904723816424
2021-07-13,"2021-07-13 13:00:05",0.000214904723816424
2021-07-13,"2021-07-13 13:10:03",0.000214904723816424
2021-07-13,"2021-07-13 13:20:04",0.000214904723816424
2021-07-13,"2021-07-13 13:30:04",0.00021487772985606
2021-07-13,"2021-07-13 13:40:03",0.00021487772985606
2021-07-13,"2021-07-13 13:50:04",0.000214315035972609
2021-07-13,"2021-07-13 14:00:05",0.000214315035972609
2021-07-13,"2021-07-13 14:10:04",0.000214315035972609
2021-07-13,"2021-07-13 14:20:03",0.000214315035972609
2021-07-13,"2021-07-13 14:30:04",0.000215155742641077
2021-07-13,"2021-07-13 14:40:04",0.000215155742641077
2021-07-13,"2021-07-13 14:50:04",0.000215155742641077
2021-07-13,"2021-07-13 15:00:05",0.000215155742641077
2021-07-13,"2021-07-13 15:10:04",0.000215155742641077
2021-07-13,"2021-07-13 15:20:03",0.000215156667660654
2021-07-13,"2021-07-13 15:30:04",0.000215156667660654
2021-07-13,"2021-07-13 15:40:04",0.00021472748436737
2021-07-13,"2021-07-13 15:50:04",0.00021472748436737
2021-07-13,"2021-07-13 16:00:04",0.00020203470746777
2021-07-13,"2021-07-13 16:10:03",0.000202931154827651
2021-07-13,"2021-07-13 16:20:04",0.000202931154827651
2021-07-13,"2021-07-13 16:30:04",0.000202873613054005
2021-07-13,"2021-07-13 16:40:03",0.000202873613054005
2021-07-13,"2021-07-13 16:50:03",0.000202873613054005
2021-07-13,"2021-07-13 17:00:05",0.000202861580165011
2021-07-13,"2021-07-13 17:10:03",0.000202861580165011
2021-07-13,"2021-07-13 17:20:04",0.000202861580165011
2021-07-13,"2021-07-13 17:30:03",0.000202861580165011
2021-07-13,"2021-07-13 17:40:03",0.000202861580165011
2021-07-13,"2021-07-13 17:50:04",0.000202557864256642
2021-07-13,"2021-07-13 18:00:04",0.000209618141004352
2021-07-13,"2021-07-13 18:10:04",0.000209618141004352
2021-07-13,"2021-07-13 18:20:04",0.000209618141004352
2021-07-13,"2021-07-13 18:30:04",0.000208844134255123
2021-07-13,"2021-07-13 18:40:04",0.000208844134255123
2021-07-13,"2021-07-13 18:50:04",0.000209128528344029
2021-07-13,"2021-07-13 19:00:04",0.000209128528344029
2021-07-13,"2021-07-13 19:10:04",0.000209128528344029
2021-07-13,"2021-07-13 19:20:04",0.000209128528344029
2021-07-13,"2021-07-13 19:30:04",0.000209128528344029
2021-07-13,"2021-07-13 19:40:04",0.000209128528344029
2021-07-13,"2021-07-13 19:50:04",0.000209128528344029
2021-07-13,"2021-07-13 20:00:04",0.000209128528344029
2021-07-13,"2021-07-13 20:10:04",0.000209128528344029
2021-07-13,"2021-07-13 20:20:04",0.000209128528344029
2021-07-13,"2021-07-13 20:30:04",0.000209048869407937
2021-07-13,"2021-07-13 20:40:04",0.000205684590264347
2021-07-13,"2021-07-13 20:50:04",0.000205408024761406
2021-07-13,"2021-07-13 21:00:05",0.000205408024761406
2021-07-13,"2021-07-13 21:10:03",0.000205408024761406
