"date_utc","date_time_utc","stkr_price"
2021-07-13,"2021-07-13 00:00:03",0.0159388677489829
2021-07-13,"2021-07-13 00:10:03",0.0159388677489829
2021-07-13,"2021-07-13 00:20:02",0.0159388677489829
2021-07-13,"2021-07-13 00:30:03",0.0159388677489829
2021-07-13,"2021-07-13 00:40:03",0.0159388677489829
2021-07-13,"2021-07-13 00:50:03",0.0159388677489829
2021-07-13,"2021-07-13 01:00:04",0.0159388677489829
2021-07-13,"2021-07-13 01:10:02",0.0159388677489829
2021-07-13,"2021-07-13 01:20:03",0.0159388677489829
2021-07-13,"2021-07-13 01:30:03",0.0159388677489829
2021-07-13,"2021-07-13 01:40:03",0.0159388677489829
2021-07-13,"2021-07-13 01:50:02",0.0159388677490468
2021-07-13,"2021-07-13 02:00:03",0.0159388677490468
2021-07-13,"2021-07-13 02:10:03",0.0159388677490468
2021-07-13,"2021-07-13 02:20:02",0.0159388677490468
2021-07-13,"2021-07-13 02:30:03",0.0159388677490468
2021-07-13,"2021-07-13 02:40:03",0.0159388677490468
2021-07-13,"2021-07-13 02:50:02",0.0159388677490468
2021-07-13,"2021-07-13 03:00:03",0.0159388677490468
2021-07-13,"2021-07-13 03:10:03",0.0159388677490468
2021-07-13,"2021-07-13 03:20:03",0.0159388677490468
2021-07-13,"2021-07-13 03:30:03",0.0159388677490468
2021-07-13,"2021-07-13 03:40:03",0.0159356392335296
2021-07-13,"2021-07-13 03:50:03",0.0159356392335296
2021-07-13,"2021-07-13 04:00:04",0.0159356392335296
2021-07-13,"2021-07-13 04:10:03",0.0159356392335296
2021-07-13,"2021-07-13 04:20:03",0.0159356392335296
2021-07-13,"2021-07-13 04:30:02",0.0159351027726277
2021-07-13,"2021-07-13 04:40:03",0.0159351027726277
2021-07-13,"2021-07-13 04:50:03",0.0159351027726277
2021-07-13,"2021-07-13 05:00:04",0.0159351027726277
2021-07-13,"2021-07-13 05:10:03",0.0159351027726277
2021-07-13,"2021-07-13 05:20:03",0.0159351027726277
2021-07-13,"2021-07-13 05:30:03",0.0159351027726277
2021-07-13,"2021-07-13 05:40:03",0.0159351027726277
