"blockNumber","buyer","category","createdAt","nftAddress","price","status","txHash","price_mana","nft_image","nft_owner_address","nft_owner_mana","parcel_x_coordinate","parcel_y_coordinate","estate_size","date_time_utc","date"
"13241730",NA,"estate","1631861873","0x959e104e1a4db6317fa58f8295f586e1a978c297","12969000000000000000000","cancelled","0x77cccb3ce5756e911aa2e4f34d2e930fdfd5b5dd2aad6f2bc48c673bcc7e94b7",12969,"https://api.decentraland.org/v1/estates/4399/map.png","0xa6d8d2360c0b291d4db3ad1a5f87fab2fd2dfa33","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13230858",NA,"estate","1631716468","0x959e104e1a4db6317fa58f8295f586e1a978c297","16420000000000000000000","cancelled","0xf3e897d7db0227235f30e7ffe4da83ff13d7c36d86d787e060cef48f8fb8c1b1",16420,"https://api.decentraland.org/v1/estates/3469/map.png","0x36b15b28d574b9365e345736bb96d67b3442dbf4","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13220755",NA,"estate","1631581369","0x959e104e1a4db6317fa58f8295f586e1a978c297","16888000000000000000000","cancelled","0x4414fb181aa4525acdbd485598a9e4296f529c48eb74be2ae7eef398f9abbb2e",16888,"https://api.decentraland.org/v1/estates/3469/map.png","0x36b15b28d574b9365e345736bb96d67b3442dbf4","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13214266",NA,"parcel","1631493693","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6797000000000000000000","cancelled","0x8ec2de946de956679961605cb95de632c2078c7ffac14956cb1c151fabbc86fd",6797,"https://api.decentraland.org/v1/parcels/-109/23/map.png","0x24403ac2f39ba63e211a584e31f8ee85716e216b","0","-109","23",NA,"2021-09-21 23:50:06",2021-09-21
"13205939",NA,"parcel","1631383007","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6469000000000000000000","cancelled","0x1b7586953a9cae056c692d26bbdb5580fb2c5dc5a93bfda92067180dc6f2c28c",6469,"https://api.decentraland.org/v1/parcels/-109/23/map.png","0x24403ac2f39ba63e211a584e31f8ee85716e216b","0","-109","23",NA,"2021-09-21 23:50:06",2021-09-21
"13205855",NA,"estate","1631381946","0x959e104e1a4db6317fa58f8295f586e1a978c297","17420000000000000000000","cancelled","0x01a1fe2a3374facd280791926344f6af3fca5d922a35901bf1347a03272a9284",17420,"https://api.decentraland.org/v1/estates/3469/map.png","0x36b15b28d574b9365e345736bb96d67b3442dbf4","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13205007",NA,"estate","1631370753","0x959e104e1a4db6317fa58f8295f586e1a978c297","13698000000000000000000","cancelled","0x314ba1e699d7f6b68e5060e8964462e2a94a3fea5ad01b00ca09e1b53d0ac4f4",13698,"https://api.decentraland.org/v1/estates/4399/map.png","0xa6d8d2360c0b291d4db3ad1a5f87fab2fd2dfa33","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13269582","0xff1102d9f86d99ac4659017a50f5a4cfdf022e69","parcel","1631220284","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","7588000000000000000000","sold","0x786e890f90fdc7895e7a58edad9d84eef22a1ef42c5556996d4347c75ac80adb",7588,"https://api.decentraland.org/v1/parcels/60/-110/map.png","0xff1102d9f86d99ac4659017a50f5a4cfdf022e69","0","60","-110",NA,"2021-09-21 23:50:06",2021-09-21
"13193371",NA,"estate","1631214808","0x959e104e1a4db6317fa58f8295f586e1a978c297","17420000000000000000000","cancelled","0x57cba451e2575d600bac1221073c20e78aec81a975f2b04b81a48adcba5ef7e7",17420,"https://api.decentraland.org/v1/estates/3469/map.png","0x36b15b28d574b9365e345736bb96d67b3442dbf4","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13184591",NA,"parcel","1631097342","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6500000000000000000000","cancelled","0xe127376db6fcbc5ca88e91851e97bdd6674eae2702f167766bcc3fd01edfe8fb",6500,"https://api.decentraland.org/v1/parcels/-109/23/map.png","0x24403ac2f39ba63e211a584e31f8ee85716e216b","0","-109","23",NA,"2021-09-21 23:50:06",2021-09-21
"13182431",NA,"estate","1631068760","0x959e104e1a4db6317fa58f8295f586e1a978c297","17888000000000000000000","cancelled","0x125288c7068b858740b2ad095e1ee77c27486667e58367ef8410af17aeab272a",17888,"https://api.decentraland.org/v1/estates/3469/map.png","0x36b15b28d574b9365e345736bb96d67b3442dbf4","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13170096",NA,"parcel","1630903078","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6500000000000000000000","cancelled","0x8eb69ae9e650e56c1f98a18d429498e78d70e9d4da7ecabd58ba44abf0f6b5b8",6500,"https://api.decentraland.org/v1/parcels/-109/23/map.png","0x24403ac2f39ba63e211a584e31f8ee85716e216b","0","-109","23",NA,"2021-09-21 23:50:06",2021-09-21
"13169234","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","parcel","1630891247","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5195000000000000000000","sold","0x0d2c632d22ca608250f9126d8700d8910a42db1eef8a76cb5c69aec295b464b9",5195,"https://api.decentraland.org/v1/parcels/-109/23/map.png","0x24403ac2f39ba63e211a584e31f8ee85716e216b","0","-109","23",NA,"2021-09-21 23:50:06",2021-09-21
"13177925","0x4692619c6580f10aa897e6d1ba725dd58121ea6b","wearable","1630740336","0x6b47e7066c7db71aa04a1d5872496fe05c4c331f","350000000000000000000","sold","0x4d81a781b0e9311a30e5e794615dca54cee00c0cb3107a848a875b8d82348890",350,"https://peer.decentraland.org/lambdas/collections/contents/urn:decentraland:ethereum:collections-v1:rtfkt_x_atari:p_rtfkt_x_atari_feet/thumbnail","0x97e2b1eff9ef076635eb2983702e6b74d1d509b9","0",NA,NA,NA,"2021-09-21 23:50:06",2021-09-21
"13102700",NA,"parcel","1630003454","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","9750000000000000000000","cancelled","0xafb0ee528d754ff4e305a1db0de3a0f83e955b775ee0afa6dc13a59a182b795a",9750,"https://api.decentraland.org/v1/parcels/60/-110/map.png","0xff1102d9f86d99ac4659017a50f5a4cfdf022e69","0","60","-110",NA,"2021-09-21 23:50:06",2021-09-21
"13102438","0x795424ed18774cda8edc2a899a643e4f60c21657","parcel","1629965475","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5500000000000000000000","sold","0x86737e332f47ece5609044634517b201c66bb36bfcafcfffa2ee96b0ab4057e9",5500,"https://api.decentraland.org/v1/parcels/60/-110/map.png","0xff1102d9f86d99ac4659017a50f5a4cfdf022e69","0","60","-110",NA,"2021-09-21 23:50:06",2021-09-21
"13098189",NA,"estate","1629943796","0x959e104e1a4db6317fa58f8295f586e1a978c297","50000000000000000000000","cancelled","0x2d3561c6f8c1b9f271ad2ff4e79c486d00e767397f4bc809df111e4501bd2b8d",50000,"https://api.decentraland.org/v1/estates/3469/map.png","0x36b15b28d574b9365e345736bb96d67b3442dbf4","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13098165",NA,"estate","1629943522","0x959e104e1a4db6317fa58f8295f586e1a978c297","25000000000000000000000","cancelled","0x9c51efc8ee1c03963d5b0724a99b56d85c3138ebfbeb21f65cab7a83f247aca1",25000,"https://api.decentraland.org/v1/estates/3469/map.png","0x36b15b28d574b9365e345736bb96d67b3442dbf4","0",NA,NA,2,"2021-09-21 23:50:06",2021-09-21
"13107771","0x85e90ab30a81d3b9dcd8fd6946290d1655dc15aa","parcel","1629896843","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","15000000000000000000000","sold","0xe454ed87f9d0a90c1eb88f3cb7358ccc6637148de70e18b321d30bf717a83f74",15000,"https://api.decentraland.org/v1/parcels/-52/34/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0","-52","34",NA,"2021-09-21 23:50:06",2021-09-21
"13278526",NA,"parcel","1632352868","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4999000000000000000000","open","0xbd457e1b5b438ea4a3d4b8a4ef21b328447400a4a0578ac25b0762ef65312402",4999,"https://api.decentraland.org/v1/parcels/-100/-94/map.png","0x5ce213893956bbf4249a7f8a079331280065eec6","0","-100","-94",NA,"2021-09-22 23:50:05",2021-09-22
"13278325",NA,"parcel","1632350270","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5249000000000000000000","open","0xa572b4444e651b0b967cddc223b12f7735f8e33eeb77481580c5defc2ad2e147",5249,"https://api.decentraland.org/v1/parcels/-101/-94/map.png","0x5ce213893956bbf4249a7f8a079331280065eec6","0","-101","-94",NA,"2021-09-22 23:50:05",2021-09-22
"13277596",NA,"parcel","1632340913","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","9997000000000000000000","open","0x306de0349c13a3593c0b587f1fc1bdb4ca447deb1ea343e8c5e94e53255fc5d1",9997,"https://api.decentraland.org/v1/parcels/80/-37/map.png","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","0","80","-37",NA,"2021-09-22 23:50:05",2021-09-22
"13278272","0xdff71a881a17737b6942fe1542f4b88128ea57d8","parcel","1632340846","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","5249000000000000000000","sold","0xee727f6f1787187d631f20a61f72ffcbe480ff8661ac0012dca859fd97b1097d",5249,"https://api.decentraland.org/v1/parcels/-102/-94/map.png","0xdff71a881a17737b6942fe1542f4b88128ea57d8","0","-102","-94",NA,"2021-09-22 23:50:05",2021-09-22
"13277568",NA,"ens","1632340572","0x2a187453064356c898cae034eaed119e1663acb8","1000000000000000000000000","open","0x3e438091d369b2bec75bc1de166305a47cb9a0eb9c17d242b3d3e27a8249f171",1e+06,NA,"0x1eb448a33a8bcffafce34b9155ab5d54836459b2","0",NA,NA,NA,"2021-09-22 23:50:05",2021-09-22
"13277506",NA,"parcel","1632339865","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","8769000000000000000000","open","0xabe71fe98f8c60e42bc0fea997a18b6d3a5c3f5964d0fde019622affcba90735",8769,"https://api.decentraland.org/v1/parcels/-101/-29/map.png","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","0","-101","-29",NA,"2021-09-22 23:50:05",2021-09-22
"13277372",NA,"parcel","1632338540","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6997000000000000000000","open","0xb45e0dd10352eacf15135dc548ca4c5eb8929a32df9b65c44d96f433d8741790",6997,"https://api.decentraland.org/v1/parcels/-86/-28/map.png","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","0","-86","-28",NA,"2021-09-22 23:50:05",2021-09-22
"13277244",NA,"ens","1632336900","0x2a187453064356c898cae034eaed119e1663acb8","4500000000000000000000","open","0x89d2eb9da76f6882b1c1231c92d96ef3e55b93235e954c3811cef147bee0e839",4500,NA,"0x3bf6edaf3cd1a3b4718f07af6859ccf5c91bf10b","0",NA,NA,NA,"2021-09-22 23:50:05",2021-09-22
"13277236",NA,"ens","1632336779","0x2a187453064356c898cae034eaed119e1663acb8","500000000000000000000","open","0x49c96e9904d3b3f8280453766e0f8102775948b0f98da47826456ea8bb561625",500,NA,"0x3bf6edaf3cd1a3b4718f07af6859ccf5c91bf10b","0",NA,NA,NA,"2021-09-22 23:50:05",2021-09-22
"13276849",NA,"estate","1632331355","0x959e104e1a4db6317fa58f8295f586e1a978c297","225000000000000000000000","open","0x042f9b2db42707a4dca6ee3327cc72bf680f87ee60855997ff88d5eb073fdf48",225000,"https://api.decentraland.org/v1/estates/1506/map.png","0x8445165437cb63affb2f143378d0ec63e0249582","0",NA,NA,26,"2021-09-22 23:50:05",2021-09-22
"13276191",NA,"parcel","1632322362","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","7777000000000000000000","open","0x0d42a3695f80b6d45a45afe3781815c95aa53a95949bd0a6acdf7c9b04fc8088",7777,"https://api.decentraland.org/v1/parcels/-65/40/map.png","0xa01424b7540adbb792375dcf97b733a5d68ad347","0","-65","40",NA,"2021-09-22 23:50:05",2021-09-22
"13278248","0xdff71a881a17737b6942fe1542f4b88128ea57d8","parcel","1632319665","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4999000000000000000000","sold","0x181311901761b7daac6202f5aeaa726f09157339dc81d44baf63904e985a4017",4999,"https://api.decentraland.org/v1/parcels/-103/-94/map.png","0xdff71a881a17737b6942fe1542f4b88128ea57d8","0","-103","-94",NA,"2021-09-22 23:50:05",2021-09-22
"13275912",NA,"parcel","1632318278","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","8797000000000000000000","open","0x81c896a0d7639dd8a380a229c8a2911847470380342fef8deb2ea1657f232615",8797,"https://api.decentraland.org/v1/parcels/-11/-66/map.png","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","0","-11","-66",NA,"2021-09-22 23:50:05",2021-09-22
"13275786","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","parcel","1632316486","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4000000000000000000000","sold","0xb579f9dc7ca3fe26de8a4451e4f04e669f0bac42199a88959251bdbd73c2930f",4000,"https://api.decentraland.org/v1/parcels/-11/-66/map.png","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","0","-11","-66",NA,"2021-09-22 23:50:05",2021-09-22
"13275752",NA,"parcel","1632316025","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","6269000000000000000000","open","0xe3504347475251fdea7541222685aae39f51249344ce0cfb2a5fd0a7e37378cd",6269,"https://api.decentraland.org/v1/parcels/-85/-33/map.png","0xf179344bbec75ad4522bd6b2c780b2e13b3469a2","0","-85","-33",NA,"2021-09-22 23:50:05",2021-09-22
"13274581",NA,"ens","1632300183","0x2a187453064356c898cae034eaed119e1663acb8","9000000000000000000000","open","0x305cbf427cb77b435663b2f777a291e910c3c0a05b3ec186ee2df279d6eb5472",9000,NA,"0xaf84b6493920a7da010da5bf26d2b8256d788e8a","0",NA,NA,NA,"2021-09-22 23:50:05",2021-09-22
"13274440",NA,"ens","1632298393","0x2a187453064356c898cae034eaed119e1663acb8","17000000000000000000000","open","0xbb06545f40c1ad7e216f03d8ef8d4605328fe1820990482dc2993dc2b57193a4",17000,NA,"0xaf84b6493920a7da010da5bf26d2b8256d788e8a","0",NA,NA,NA,"2021-09-22 23:50:05",2021-09-22
"13274421",NA,"ens","1632298081","0x2a187453064356c898cae034eaed119e1663acb8","14000000000000000000000","open","0x118f53d66ee2762de026e5efd17c189b28dc1a09fded1af5f25579b899fe7479",14000,NA,"0xaf84b6493920a7da010da5bf26d2b8256d788e8a","0",NA,NA,NA,"2021-09-22 23:50:05",2021-09-22
"13273868",NA,"estate","1632290565","0x959e104e1a4db6317fa58f8295f586e1a978c297","10888000000000000000000","open","0x3b579e3bfa62d6820768b1ab8ddb38e4ae5ccd0340d5b478a9eb05b62c463fb4",10888,"https://api.decentraland.org/v1/estates/4415/map.png","0x5ce213893956bbf4249a7f8a079331280065eec6","0",NA,NA,2,"2021-09-22 23:50:05",2021-09-22
"13274601","0xc0e93d626138eaf5e33c4d9426ddc85ce3ba6e6f","parcel","1632290548","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4999000000000000000000","sold","0x01bcdca7a53c94895a3bdfe5d3947222879f7435035a60da671cf13f5e87fed5",4999,"https://api.decentraland.org/v1/parcels/-93/-95/map.png","0xc0e93d626138eaf5e33c4d9426ddc85ce3ba6e6f","0","-93","-95",NA,"2021-09-22 23:50:05",2021-09-22
"13273646",NA,"estate","1632287743","0x959e104e1a4db6317fa58f8295f586e1a978c297","16888000000000000000000","open","0xa468a1620603d8e89dc637f2cd6196765263542a19ce44ac465b57a655b37c3e",16888,"https://api.decentraland.org/v1/estates/2322/map.png","0x5ce213893956bbf4249a7f8a079331280065eec6","0",NA,NA,2,"2021-09-22 23:50:05",2021-09-22
"13273561","0xe780eb1568c4f7f4798e9950920bdf33ecd6aad0","estate","1632286110","0x959e104e1a4db6317fa58f8295f586e1a978c297","10000000000000000000000","sold","0x2a5f1dcdc56007d3682336a51f72055b883acdcd655d8234108040821f5e7afa",10000,"https://api.decentraland.org/v1/estates/4410/map.png","0xe780eb1568c4f7f4798e9950920bdf33ecd6aad0","0",NA,NA,2,"2021-09-22 23:50:05",2021-09-22
"13273496",NA,"parcel","1632285712","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","9999000000000000000000","open","0xa33f4ef7ac2869241231d152599b24c2de7d4d4109d4634c5b1a6913240259c6",9999,"https://api.decentraland.org/v1/parcels/-111/20/map.png","0x81e4fb0c64bf49f89b57f6648562fc9a791b2e92","0","-111","20",NA,"2021-09-22 23:50:05",2021-09-22
"13273087",NA,"parcel","1632280433","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","4999000000000000000000","cancelled","0x7dd1b971b00f5025a4bae5775d2a39dabed7d076e135a21fb9347f8328227d6d",4999,"https://api.decentraland.org/v1/parcels/-96/-94/map.png","0x959e104e1a4db6317fa58f8295f586e1a978c297","0","-96","-94",NA,"2021-09-22 23:50:05",2021-09-22
"13272260",NA,"parcel","1632268915","0xf87e31492faf9a91b02ee0deaad50d51d56d5d4d","12500000000000000000000","open","0xad24e6444f6ebce05cb1e912b1085aac2d682a8e81fd783a07deec11f376be06",12500,"https://api.decentraland.org/v1/parcels/-127/-76/map.png","0xce2ce76c01d130b0f8acbe2ac0d01836fb59e58e","0","-127","-76",NA,"2021-09-22 23:50:05",2021-09-22
